explicit,artists,key,genre,time_signature
0,1289,1,18,4.0
0,476,10,6,3.0
0,3144,7,10,4.0
0,2686,4,3,4.0
0,809,8,11,4.0
0,4091,1,0,4.0
0,3036,4,2,4.0
0,2052,8,9,4.0
0,2919,7,7,4.0
0,2136,7,2,4.0
0,3687,3,18,4.0
0,894,3,4,4.0
0,3367,1,11,4.0
0,2325,2,17,4.0
0,2042,9,2,4.0
0,4180,4,11,4.0
0,1071,5,10,3.0
0,967,7,8,4.0
0,3395,8,5,4.0
0,3543,2,18,4.0
0,2498,4,15,4.0
0,2616,6,16,4.0
0,3487,1,14,4.0
0,4236,4,3,4.0
0,782,5,15,3.0
0,3058,7,6,3.0
0,2410,3,0,4.0
0,649,2,6,4.0
0,1859,1,15,4.0
0,3287,8,6,4.0
0,2866,7,6,4.0
0,1555,1,6,3.0
0,829,9,0,4.0
0,1700,10,14,4.0
0,4514,9,17,5.0
0,3890,1,5,4.0
0,4324,2,15,4.0
0,3896,10,18,4.0
0,3299,1,10,4.0
0,2204,1,8,4.0
1,1226,4,4,4.0
0,1970,6,8,1.0
0,1555,1,6,3.0
0,475,1,6,4.0
0,1474,11,9,4.0
0,865,9,1,4.0
0,2198,4,6,4.0
0,3274,1,5,4.0
0,919,11,5,4.0
0,2000,6,12,4.0
0,546,7,2,4.0
0,2332,3,9,4.0
1,3480,9,12,3.0
0,3508,11,15,4.0
0,2165,9,0,4.0
0,176,11,2,4.0
0,551,11,9,4.0
0,1428,9,7,4.0
0,648,7,13,4.0
0,701,1,11,3.0
0,3644,0,1,4.0
0,721,10,19,4.0
0,3220,6,11,4.0
0,1569,0,19,4.0
0,3478,10,12,4.0
0,1137,11,17,4.0
0,2473,8,18,4.0
1,2430,3,1,4.0
0,3293,9,7,4.0
0,4357,7,14,4.0
0,917,4,11,5.0
0,3546,10,1,4.0
0,4154,8,5,4.0
0,1929,0,18,4.0
0,1508,6,18,4.0
0,229,1,15,4.0
0,838,0,1,4.0
0,2000,2,12,4.0
0,3487,9,14,4.0
0,1029,6,16,4.0
0,4295,5,0,4.0
0,770,6,0,4.0
0,808,6,10,4.0
0,1457,7,5,4.0
0,1586,2,2,4.0
0,3534,10,17,4.0
0,1210,11,4,4.0
0,3798,2,3,4.0
0,3896,5,16,4.0
1,870,5,17,4.0
0,1949,4,19,4.0
0,3367,7,11,4.0
0,2848,0,3,4.0
1,1252,0,1,4.0
0,4181,7,3,4.0
0,306,5,12,4.0
0,593,1,0,4.0
0,1312,4,17,4.0
0,3286,11,11,4.0
0,1062,2,7,4.0
0,1798,9,2,4.0
0,2272,0,0,4.0
0,2592,2,9,4.0
0,2219,0,3,4.0
0,3489,8,10,4.0
0,2649,7,17,4.0
0,1691,7,0,4.0
0,2114,10,4,4.0
0,2723,3,14,4.0
0,1098,5,9,4.0
0,3005,2,19,4.0
0,1220,8,15,4.0
0,2219,7,3,4.0
0,3419,11,1,4.0
0,3555,9,17,4.0
0,4066,0,18,4.0
0,3443,11,8,4.0
0,1733,5,1,4.0
0,1601,2,2,4.0
0,3583,1,14,4.0
0,1671,6,11,4.0
0,3018,9,6,4.0
0,847,2,6,4.0
0,2903,1,12,4.0
1,2890,1,11,4.0
0,4100,5,2,4.0
0,486,7,17,4.0
0,1373,6,15,3.0
0,899,1,4,4.0
0,2056,5,14,4.0
0,2855,0,19,4.0
0,727,6,13,4.0
0,2498,0,15,4.0
0,733,9,11,4.0
0,49,4,4,3.0
0,2053,2,7,4.0
0,2349,1,15,4.0
1,2435,9,11,4.0
0,1097,7,9,4.0
0,2850,7,2,4.0
0,2064,1,12,3.0
0,1856,8,10,4.0
0,1805,8,15,4.0
0,3471,0,12,3.0
0,2037,1,9,3.0
0,1377,7,5,4.0
0,3276,3,5,4.0
0,1234,8,4,4.0
0,3543,11,18,4.0
0,3094,2,10,4.0
0,2917,2,11,4.0
0,3783,6,1,4.0
0,1659,11,7,4.0
0,3154,10,10,4.0
0,1723,7,8,4.0
0,3871,2,7,4.0
0,2707,2,17,4.0
0,809,0,11,4.0
0,1991,6,14,4.0
0,910,11,4,4.0
0,1466,8,11,4.0
0,524,9,18,4.0
0,3148,8,10,4.0
0,2677,5,12,5.0
0,2254,6,7,4.0
0,1927,0,15,4.0
0,3026,0,0,4.0
0,4371,9,17,4.0
0,4454,6,18,4.0
0,1475,0,4,4.0
0,1775,3,1,4.0
0,52,6,19,4.0
0,557,7,10,4.0
0,2194,5,2,4.0
0,2177,4,0,4.0
0,1810,7,7,4.0
0,2670,11,19,4.0
0,501,7,14,4.0
0,4422,0,9,4.0
0,3723,10,12,4.0
0,1516,6,19,4.0
0,3598,5,14,4.0
0,4184,1,3,4.0
0,3072,7,17,4.0
0,146,2,17,4.0
0,3834,7,13,4.0
1,1973,1,17,4.0
0,442,7,4,4.0
0,2560,11,2,3.0
0,4299,10,15,4.0
0,2891,1,3,4.0
0,3995,7,8,4.0
1,239,7,1,4.0
0,3057,7,17,4.0
0,1614,2,5,4.0
0,4127,10,11,4.0
0,3451,9,6,4.0
0,1289,10,18,4.0
0,4261,7,8,4.0
0,1783,7,9,4.0
0,1914,1,5,4.0
0,2480,5,3,4.0
1,823,8,12,4.0
1,3903,6,8,4.0
0,4234,7,0,4.0
0,502,0,14,4.0
0,3678,5,9,4.0
0,501,4,14,4.0
0,3596,1,9,4.0
0,1358,9,12,4.0
0,2348,5,6,4.0
0,2592,6,9,4.0
0,3111,3,10,4.0
0,885,1,13,4.0
0,1990,11,11,4.0
0,4443,5,18,4.0
1,2380,8,5,4.0
0,1073,5,10,4.0
0,4203,11,0,4.0
0,2045,0,5,4.0
0,2072,9,6,4.0
0,1515,3,14,4.0
0,2577,9,18,4.0
0,809,0,11,3.0
0,753,7,5,4.0
0,937,3,8,4.0
0,2936,10,5,4.0
0,780,9,6,3.0
0,3581,1,19,4.0
0,1475,7,4,4.0
0,254,9,6,4.0
0,4047,1,1,3.0
0,2628,5,5,4.0
0,227,7,3,4.0
0,2506,9,17,4.0
0,1416,7,2,4.0
1,2361,7,11,4.0
0,1118,4,6,4.0
0,845,11,13,4.0
0,3909,1,2,3.0
0,652,7,7,4.0
0,1565,2,2,4.0
0,3892,11,5,4.0
0,1555,0,6,3.0
0,4134,9,2,4.0
0,3245,2,4,4.0
0,2625,4,5,4.0
0,215,7,6,4.0
0,2214,1,15,4.0
0,3056,0,0,4.0
0,1308,11,6,4.0
0,1145,9,10,4.0
0,1367,8,15,4.0
0,534,2,11,4.0
0,1972,7,17,4.0
0,1668,7,13,4.0
0,1484,5,3,4.0
0,2775,5,14,4.0
0,1453,10,5,4.0
0,3659,7,7,4.0
0,3812,1,9,4.0
0,1130,8,19,4.0
0,2944,2,10,1.0
0,1749,7,7,4.0
0,945,11,3,4.0
0,3751,2,0,4.0
0,4134,7,2,4.0
0,1212,9,14,4.0
0,1924,9,15,4.0
0,3041,3,2,4.0
0,2237,8,3,4.0
0,1805,2,15,4.0
0,2334,2,3,4.0
0,1749,7,7,4.0
0,195,0,3,4.0
0,2200,6,2,5.0
0,4008,2,0,4.0
0,3461,9,19,4.0
0,2876,10,0,4.0
0,4315,3,15,4.0
0,992,4,3,4.0
0,1075,9,6,4.0
0,2000,7,12,4.0
0,2175,5,17,4.0
0,2777,6,8,4.0
0,1610,9,17,4.0
0,459,11,13,4.0
0,3928,8,4,4.0
0,3928,6,4,4.0
0,4454,5,18,4.0
0,2868,0,18,4.0
0,2343,7,14,4.0
0,3334,5,4,4.0
0,2519,9,2,4.0
0,2535,6,15,4.0
0,4077,0,14,4.0
0,3152,8,10,4.0
0,1942,6,0,4.0
0,4066,6,18,4.0
0,3164,8,10,4.0
0,2166,7,17,3.0
0,798,10,11,4.0
0,1381,9,5,4.0
0,3367,9,11,4.0
0,3966,9,6,4.0
0,1567,5,9,4.0
0,1094,1,6,4.0
0,357,1,14,4.0
0,343,1,7,4.0
0,3093,7,10,4.0
0,220,0,8,4.0
0,1052,8,14,4.0
0,718,11,6,4.0
0,3636,9,12,4.0
0,4472,4,10,4.0
0,4035,1,2,4.0
0,2282,8,18,4.0
0,2894,10,7,4.0
0,3323,6,19,4.0
0,91,0,2,4.0
0,1485,6,3,4.0
0,664,11,17,4.0
1,3286,2,11,3.0
0,2441,1,5,4.0
0,2180,2,0,4.0
0,1005,2,11,4.0
0,2632,11,0,4.0
0,3099,4,11,4.0
0,1611,9,2,4.0
0,3120,0,10,4.0
0,2276,1,11,4.0
0,848,2,3,4.0
0,402,11,2,4.0
0,492,8,7,4.0
0,1155,2,11,4.0
0,1979,8,18,4.0
0,1942,0,0,4.0
0,394,9,0,4.0
0,3367,10,11,4.0
0,245,11,19,4.0
0,216,0,6,4.0
0,604,8,13,4.0
0,3342,4,8,4.0
0,2401,2,3,4.0
0,1892,11,3,4.0
0,4413,1,7,4.0
0,3551,1,9,4.0
0,3844,2,17,4.0
0,1220,5,15,4.0
0,1019,2,4,4.0
0,1454,1,5,4.0
0,3286,4,11,4.0
0,2145,2,1,4.0
0,2775,5,14,4.0
0,4318,2,12,4.0
0,3701,10,12,4.0
0,2775,1,14,4.0
1,799,5,5,4.0
1,3220,1,11,4.0
0,3669,8,13,4.0
0,4518,7,14,4.0
0,4336,2,9,4.0
0,343,4,7,4.0
0,3222,2,2,4.0
0,247,11,5,4.0
0,524,5,18,4.0
0,4343,7,2,4.0
0,1062,10,7,4.0
0,1761,2,1,4.0
0,3149,7,10,4.0
0,1336,7,3,4.0
0,3529,6,10,4.0
0,618,11,1,4.0
0,1371,10,5,4.0
0,2170,9,0,4.0
0,2969,9,19,3.0
0,2329,9,3,4.0
0,2078,1,6,4.0
0,4480,5,18,4.0
0,1499,9,14,4.0
0,4294,2,0,4.0
0,3701,10,12,4.0
0,1605,0,10,3.0
0,4036,8,1,4.0
0,2193,9,2,4.0
0,110,2,10,4.0
0,1740,9,0,4.0
0,1750,1,7,4.0
0,3161,5,10,4.0
0,707,1,9,5.0
0,3368,2,13,4.0
0,1113,2,2,4.0
0,1752,11,0,4.0
0,622,0,5,4.0
0,3968,2,2,4.0
0,586,0,7,4.0
0,2433,3,6,5.0
0,1777,1,12,4.0
0,2825,9,10,4.0
0,1579,8,5,3.0
0,4343,11,2,4.0
0,855,7,3,4.0
0,3292,4,17,4.0
0,2782,9,4,4.0
0,2352,5,9,4.0
0,2638,5,17,4.0
0,4382,7,19,4.0
0,2828,1,16,4.0
1,2713,0,13,4.0
0,2732,1,13,4.0
0,2248,8,15,4.0
0,3728,11,2,4.0
0,3094,7,10,4.0
0,1367,6,15,4.0
0,3685,2,18,4.0
0,1744,11,17,4.0
0,3543,9,18,4.0
0,3636,4,12,4.0
0,38,4,4,4.0
0,1555,1,6,3.0
0,920,1,5,4.0
0,4417,7,9,4.0
0,266,11,11,4.0
0,2775,3,14,4.0
1,3801,9,11,4.0
0,465,1,6,4.0
0,3937,7,6,4.0
0,3028,2,12,3.0
0,2775,8,14,4.0
1,1096,0,1,4.0
0,535,7,11,4.0
0,3927,9,2,4.0
0,2914,10,14,4.0
0,1184,2,19,4.0
0,2124,8,6,4.0
0,2904,1,8,4.0
0,2986,10,19,4.0
0,223,10,15,4.0
0,176,9,2,4.0
0,3015,0,8,4.0
1,3669,5,13,4.0
0,1229,0,4,4.0
0,3519,1,0,3.0
0,913,1,8,4.0
0,877,9,9,4.0
0,1752,6,0,4.0
0,3291,4,7,4.0
0,4238,6,13,4.0
0,2555,1,5,4.0
0,4256,7,12,4.0
0,2296,11,17,4.0
0,2599,11,17,4.0
1,3600,11,11,4.0
0,1979,4,18,4.0
0,150,7,7,4.0
0,1312,7,17,4.0
0,24,6,14,4.0
0,4180,11,11,4.0
0,2649,7,17,4.0
0,2031,11,2,4.0
0,1091,4,18,4.0
0,764,3,12,3.0
0,3758,8,3,4.0
0,3628,10,14,4.0
0,4537,0,15,4.0
0,4238,8,13,4.0
0,3607,0,17,4.0
0,4119,10,16,4.0
0,280,4,11,4.0
0,2486,1,18,4.0
0,678,11,9,4.0
0,24,5,14,4.0
0,3989,6,4,4.0
0,4121,5,16,3.0
0,280,2,11,4.0
0,792,3,19,4.0
0,1659,10,7,4.0
0,1378,4,5,4.0
0,3807,0,6,4.0
0,628,9,5,4.0
0,4396,2,7,4.0
0,3456,9,14,4.0
0,3270,4,15,4.0
0,1579,1,5,3.0
0,1555,0,6,3.0
0,4395,8,11,4.0
0,3052,9,9,4.0
0,1360,0,5,4.0
0,914,7,19,4.0
0,1979,10,18,4.0
0,228,4,3,4.0
0,164,11,0,4.0
0,2464,5,14,4.0
0,157,2,17,4.0
0,1013,0,4,4.0
0,2874,0,4,4.0
0,2578,2,3,4.0
0,497,11,10,4.0
0,4522,9,14,4.0
0,524,2,18,4.0
0,4572,0,15,4.0
0,3628,2,14,4.0
0,3958,10,1,4.0
0,2703,2,12,4.0
0,759,1,18,4.0
0,1494,5,12,4.0
0,3995,6,8,4.0
0,2599,6,17,4.0
0,1575,5,19,4.0
0,1627,4,14,4.0
0,3019,7,6,4.0
0,3287,0,6,4.0
0,3952,2,6,4.0
0,4533,10,15,4.0
0,1086,2,11,4.0
0,3954,8,0,4.0
0,1805,0,15,4.0
0,1786,9,7,4.0
0,24,6,14,4.0
0,2889,5,0,4.0
0,941,11,2,4.0
0,4003,11,0,4.0
0,3919,5,4,4.0
0,3858,9,9,3.0
0,1485,7,3,4.0
0,3967,8,10,4.0
0,1066,10,1,3.0
0,3559,6,19,4.0
0,2852,7,2,4.0
0,4209,11,19,3.0
0,4328,6,3,4.0
0,3553,7,1,4.0
0,3463,7,14,4.0
0,3227,10,9,4.0
0,4288,9,18,4.0
0,4025,4,2,4.0
0,629,9,5,4.0
0,4504,2,18,4.0
0,2340,1,7,4.0
0,2726,7,3,4.0
0,3092,5,10,4.0
0,2056,1,14,4.0
0,1932,10,18,4.0
0,1113,0,2,3.0
0,598,7,1,3.0
0,4337,0,15,4.0
0,309,3,10,4.0
0,423,1,4,4.0
0,2919,11,7,4.0
0,2764,6,11,4.0
0,803,0,6,4.0
0,3094,3,10,4.0
0,3909,9,2,4.0
0,510,3,6,3.0
0,1230,10,4,4.0
0,4233,9,0,4.0
0,982,0,17,4.0
0,2456,11,5,4.0
0,4377,2,10,4.0
0,4475,7,18,4.0
0,4369,1,19,4.0
0,685,8,6,4.0
0,1871,11,18,4.0
0,2735,7,2,4.0
0,4190,2,13,4.0
0,4208,8,10,1.0
0,4585,6,15,3.0
0,1676,2,0,4.0
0,3094,9,10,3.0
1,1811,8,11,4.0
0,2658,6,15,4.0
0,3290,2,2,4.0
0,3111,8,10,5.0
0,1691,0,10,4.0
0,2677,1,12,4.0
0,2693,9,11,4.0
0,2281,0,17,4.0
0,446,2,18,4.0
0,3431,6,17,4.0
0,4297,0,1,4.0
0,3600,4,11,4.0
0,1422,1,10,3.0
0,3924,1,0,4.0
0,3962,0,6,4.0
0,2517,0,9,4.0
1,3575,7,10,3.0
0,1377,5,5,4.0
0,2486,7,18,4.0
0,3928,8,4,4.0
0,2855,6,19,4.0
0,3585,2,14,4.0
0,4532,7,15,4.0
0,2096,0,13,5.0
0,2738,11,2,4.0
0,3287,2,6,4.0
0,1201,10,1,4.0
0,463,6,1,4.0
0,4030,9,10,4.0
0,3359,0,10,4.0
0,700,1,9,4.0
0,4538,2,15,4.0
0,1979,0,18,4.0
0,2537,9,8,4.0
1,3547,7,1,4.0
0,24,9,14,4.0
0,4180,6,11,4.0
0,870,9,17,4.0
0,3688,5,18,4.0
0,3694,6,11,4.0
0,3446,6,8,4.0
0,3535,7,7,4.0
0,701,10,11,4.0
0,3359,2,10,4.0
0,854,4,17,4.0
0,729,8,8,4.0
0,2927,6,0,4.0
0,2544,2,17,4.0
0,3286,2,11,4.0
0,2936,11,5,4.0
0,1944,4,19,4.0
0,2212,7,3,4.0
0,3709,1,19,3.0
0,3579,8,9,4.0
0,4051,8,3,4.0
0,2626,10,5,4.0
0,3583,3,14,4.0
0,1075,1,6,4.0
0,3206,7,9,4.0
0,1423,4,14,4.0
0,1525,4,3,3.0
0,2477,9,3,4.0
0,3854,1,13,4.0
0,2489,2,19,4.0
0,1775,0,1,4.0
1,1383,4,3,4.0
0,1424,1,11,4.0
0,2400,4,1,4.0
0,63,9,5,4.0
0,476,2,6,4.0
0,1349,10,11,4.0
0,830,5,19,4.0
0,2373,0,13,4.0
0,3512,10,1,4.0
0,3206,1,9,4.0
0,2219,9,3,4.0
0,1358,4,12,4.0
0,1486,1,8,4.0
0,2950,6,8,4.0
0,3623,7,15,4.0
0,1250,1,19,4.0
0,1455,1,5,4.0
0,2337,11,9,4.0
1,1626,10,11,4.0
0,1130,2,19,4.0
0,3559,9,8,4.0
0,1090,4,1,4.0
0,298,4,12,4.0
0,3436,1,13,4.0
0,2524,11,0,4.0
0,710,7,7,4.0
0,4540,4,14,4.0
0,4568,8,15,4.0
0,3995,7,8,4.0
0,1265,4,12,4.0
0,2092,11,8,4.0
0,1555,1,6,3.0
0,3322,3,9,4.0
0,1636,1,8,4.0
0,3557,2,14,4.0
0,2441,2,5,4.0
0,2630,1,11,4.0
0,144,8,1,4.0
0,2653,1,14,4.0
0,2299,2,17,4.0
0,3686,5,18,4.0
0,162,1,17,3.0
0,3978,11,0,4.0
0,3286,9,11,4.0
0,159,5,19,4.0
0,2155,2,9,4.0
0,3642,11,2,4.0
0,168,9,5,4.0
0,164,11,0,4.0
0,2761,7,19,4.0
0,1147,11,19,4.0
1,817,7,11,4.0
0,4262,4,14,4.0
0,3056,9,0,4.0
0,2414,9,6,4.0
0,4067,9,9,1.0
0,2157,0,1,4.0
0,709,9,3,4.0
0,3021,7,2,1.0
0,2256,2,7,4.0
0,531,8,18,4.0
1,2636,8,11,4.0
0,3887,0,6,4.0
0,3367,2,11,4.0
0,118,4,17,4.0
0,4408,6,0,4.0
0,2021,0,0,3.0
0,2219,2,3,4.0
0,407,4,7,4.0
0,1245,3,7,4.0
0,3989,2,4,4.0
0,2694,5,17,4.0
0,1434,0,19,4.0
0,4312,4,1,4.0
0,3801,0,11,4.0
0,1358,11,12,4.0
0,3684,8,18,4.0
0,2372,11,17,4.0
0,4508,1,18,4.0
0,3231,6,0,3.0
0,3023,8,6,4.0
0,2974,6,8,4.0
0,3322,3,9,3.0
0,2172,7,17,4.0
0,2435,2,11,4.0
0,3628,1,14,4.0
0,370,7,0,4.0
0,3056,7,0,4.0
0,4111,10,16,4.0
0,1859,9,15,4.0
0,151,11,7,4.0
0,3559,7,19,4.0
0,3890,11,5,4.0
0,2219,10,3,4.0
0,562,2,7,4.0
0,4529,11,15,4.0
0,1095,2,6,4.0
0,967,9,8,4.0
0,235,5,15,4.0
0,1425,1,4,4.0
0,4260,11,18,4.0
0,973,0,9,4.0
0,3362,6,9,4.0
0,1571,6,18,4.0
0,3512,2,1,4.0
0,2372,1,17,4.0
0,253,10,17,3.0
0,1290,1,1,4.0
0,764,10,0,4.0
0,2466,1,6,4.0
0,960,9,1,4.0
0,1245,4,7,4.0
0,3685,2,18,4.0
0,3013,5,14,4.0
0,3487,1,14,4.0
1,4010,2,1,4.0
0,599,9,10,4.0
0,1518,8,14,4.0
0,599,4,10,4.0
0,3935,0,6,4.0
0,3577,8,9,4.0
0,1067,7,3,4.0
0,938,11,8,4.0
0,1892,6,3,4.0
0,3876,0,14,4.0
0,1337,9,3,4.0
0,3461,9,19,4.0
0,3350,0,15,4.0
0,777,5,13,4.0
0,1410,5,15,4.0
0,3793,8,19,4.0
0,213,3,1,4.0
0,4553,6,15,4.0
0,1859,11,15,4.0
0,3752,0,5,4.0
0,4256,2,12,4.0
0,2967,0,18,4.0
0,803,9,6,4.0
0,4504,2,18,4.0
0,3995,11,8,4.0
0,2435,8,11,4.0
0,2519,7,2,4.0
0,2909,7,4,4.0
0,4066,8,18,4.0
0,357,6,14,4.0
0,1428,9,7,4.0
0,1764,9,1,4.0
0,2035,9,18,4.0
0,3964,6,5,4.0
0,2929,2,3,3.0
0,1957,2,3,4.0
0,399,2,7,4.0
0,2332,1,9,4.0
1,403,6,7,4.0
0,1761,6,1,4.0
0,1782,7,9,3.0
0,706,4,17,3.0
0,1712,6,15,4.0
0,2881,6,4,4.0
0,859,2,2,4.0
0,2664,4,19,4.0
0,3342,5,8,4.0
0,4444,9,10,4.0
0,2168,10,0,4.0
0,357,6,14,4.0
0,3866,4,7,4.0
0,1560,9,19,4.0
0,1794,2,12,4.0
0,2155,6,9,4.0
0,1267,1,11,4.0
1,457,10,13,4.0
0,1496,7,11,4.0
0,4367,2,13,4.0
1,2714,11,10,4.0
0,3739,1,4,4.0
0,1551,2,4,4.0
0,1006,1,1,4.0
0,2982,8,5,4.0
0,3900,2,15,4.0
0,1731,10,8,4.0
0,2170,9,0,4.0
0,1199,10,2,4.0
0,2056,10,14,4.0
0,4115,7,16,4.0
0,854,3,17,4.0
0,3284,5,5,4.0
0,2880,7,19,4.0
0,924,6,8,4.0
0,1358,11,12,3.0
0,259,6,10,4.0
0,3188,4,10,4.0
0,2520,3,0,3.0
0,233,0,9,3.0
0,3812,2,9,4.0
0,384,0,0,4.0
0,2190,11,5,4.0
0,2002,2,10,4.0
0,1058,8,1,4.0
0,2625,11,5,4.0
0,3559,10,8,4.0
0,3022,6,8,4.0
0,3680,8,1,4.0
0,3559,1,8,4.0
0,1889,2,0,4.0
1,963,9,1,4.0
0,1074,1,1,4.0
0,3070,2,17,4.0
0,2544,0,17,4.0
0,2501,4,1,4.0
0,747,6,7,4.0
0,3286,9,11,4.0
0,2554,4,5,4.0
0,2815,4,10,4.0
0,2204,0,8,4.0
0,2481,5,3,4.0
0,1797,5,2,4.0
0,2845,3,0,4.0
0,1204,5,1,4.0
0,2508,0,19,4.0
0,128,6,14,4.0
0,1650,5,6,3.0
0,2465,9,6,3.0
0,2944,0,10,4.0
0,241,8,10,4.0
0,1358,10,12,4.0
0,2660,2,14,4.0
0,2620,1,9,4.0
0,3937,6,6,4.0
0,1967,2,0,4.0
0,3315,5,9,4.0
0,402,10,2,3.0
0,3723,0,12,4.0
0,1555,2,6,3.0
0,2544,4,17,4.0
1,2232,2,8,4.0
0,3526,2,3,4.0
0,1717,1,19,1.0
0,3583,7,14,4.0
0,3583,6,14,4.0
0,1346,2,19,4.0
0,2636,8,11,4.0
0,2623,7,9,4.0
0,1681,0,0,4.0
0,701,10,11,4.0
0,3590,1,18,4.0
0,476,9,6,4.0
0,3013,2,14,4.0
0,1031,2,10,4.0
0,3375,0,5,4.0
0,1579,8,5,4.0
0,3509,5,19,4.0
0,329,9,4,4.0
0,1322,2,1,4.0
0,2596,4,14,4.0
0,1227,9,4,4.0
0,1557,10,5,4.0
0,1300,0,7,4.0
0,2043,8,6,4.0
0,739,1,5,4.0
0,1749,8,7,4.0
0,1923,9,6,4.0
1,1123,11,4,4.0
0,3628,2,14,4.0
0,4238,8,13,4.0
0,837,9,17,4.0
0,3303,2,2,4.0
0,2684,9,15,4.0
0,1726,1,4,4.0
0,3968,7,2,4.0
0,2278,6,17,4.0
0,221,5,8,4.0
0,2717,7,1,4.0
0,302,0,7,4.0
0,977,2,4,4.0
0,1689,11,3,3.0
0,2660,7,14,4.0
1,2630,2,11,4.0
0,3866,3,7,4.0
0,3026,0,10,3.0
1,1396,7,13,4.0
0,2984,5,5,4.0
0,372,0,5,4.0
0,2291,2,0,4.0
0,1058,11,1,4.0
0,3101,4,7,4.0
0,2567,4,3,4.0
0,4370,5,14,4.0
0,694,6,7,4.0
0,2999,8,6,4.0
0,4121,5,16,3.0
0,4460,7,18,4.0
0,1075,0,6,5.0
1,4238,2,13,5.0
0,559,8,4,4.0
0,3322,4,9,4.0
1,4136,6,1,4.0
0,2399,0,0,4.0
0,927,1,5,4.0
0,4456,4,9,4.0
0,3931,4,4,3.0
0,678,5,9,4.0
0,1749,1,7,4.0
0,2596,8,14,4.0
0,4132,1,12,4.0
0,933,7,13,4.0
0,1220,6,15,4.0
1,809,11,11,4.0
0,2649,6,17,4.0
0,1438,4,7,4.0
0,2877,2,19,4.0
0,1044,0,17,4.0
0,3287,0,6,4.0
0,3791,9,9,5.0
0,298,6,12,4.0
0,2314,7,15,4.0
0,3362,2,9,4.0
0,2694,4,17,4.0
0,4425,10,13,4.0
0,1866,11,4,4.0
0,2660,0,14,4.0
0,4269,3,15,4.0
0,3910,7,0,4.0
0,4467,9,13,4.0
0,3145,6,10,4.0
0,2649,7,17,4.0
0,4569,10,15,4.0
0,981,4,17,4.0
0,1375,10,11,3.0
0,196,8,17,4.0
0,3453,5,9,4.0
0,4222,9,7,4.0
0,3890,8,5,4.0
0,656,2,3,4.0
0,434,4,4,4.0
0,3169,10,10,4.0
0,2740,5,2,4.0
0,1981,6,8,4.0
0,430,8,4,4.0
0,573,0,6,4.0
0,1879,0,15,4.0
1,1778,7,8,4.0
0,2894,7,7,4.0
0,3246,7,15,4.0
0,2625,4,5,4.0
0,2596,0,14,4.0
0,3527,0,6,4.0
0,3059,2,3,4.0
0,3340,10,11,4.0
0,2354,2,9,1.0
0,449,2,4,4.0
0,2836,2,9,4.0
0,1611,5,2,4.0
0,4455,7,18,3.0
0,393,4,0,4.0
0,909,8,4,4.0
0,2875,10,4,4.0
0,3611,1,0,4.0
0,322,8,4,4.0
1,4024,11,8,4.0
0,2544,2,17,4.0
0,3583,5,14,4.0
0,3911,9,2,4.0
0,2302,7,17,4.0
0,3013,5,14,4.0
0,3628,7,14,4.0
0,2908,9,18,3.0
0,2837,8,18,4.0
0,1429,7,2,4.0
0,1816,6,0,4.0
0,4051,2,3,4.0
0,3491,9,10,4.0
0,3719,10,15,4.0
0,4387,5,19,4.0
0,2853,9,17,4.0
0,1122,2,13,4.0
0,3287,9,6,4.0
0,6,1,8,4.0
0,4281,6,16,4.0
1,4354,5,17,4.0
0,3609,6,10,4.0
0,2321,1,3,3.0
0,118,5,17,4.0
0,3286,2,11,4.0
0,2989,10,19,4.0
1,2903,1,12,4.0
0,2019,1,10,4.0
0,2596,6,14,4.0
0,407,2,7,4.0
0,370,3,0,4.0
0,1611,9,2,4.0
0,3456,1,14,4.0
0,1291,2,1,4.0
0,3216,10,4,4.0
0,4480,0,18,4.0
0,3490,9,10,4.0
0,2123,1,6,4.0
0,3890,2,5,4.0
0,795,1,19,4.0
0,2952,0,8,4.0
0,550,4,9,4.0
0,1425,7,4,4.0
0,358,5,13,4.0
0,764,11,0,4.0
0,3928,7,4,4.0
0,3920,11,4,4.0
0,1034,7,19,4.0
0,2287,5,17,4.0
0,1438,6,7,4.0
0,2044,9,2,4.0
1,2953,2,8,4.0
0,295,4,9,4.0
0,3094,0,10,4.0
0,1963,5,19,4.0
0,4095,0,3,4.0
0,1249,7,1,4.0
0,1953,5,2,4.0
0,2146,1,14,4.0
0,4567,2,15,4.0
0,2498,7,15,4.0
0,2176,7,15,4.0
0,2668,6,19,3.0
0,2024,8,9,4.0
0,1495,7,11,4.0
0,3599,0,11,4.0
0,566,2,19,4.0
0,296,4,9,4.0
0,1198,7,18,3.0
0,3606,11,15,4.0
0,980,10,15,4.0
0,189,0,12,3.0
0,2813,0,10,4.0
0,3895,5,2,4.0
0,3174,4,10,4.0
0,3362,6,9,4.0
0,1217,0,13,4.0
0,367,5,12,4.0
0,4123,2,2,4.0
0,3786,1,1,4.0
0,4358,4,14,4.0
0,4488,5,12,4.0
0,4308,4,2,4.0
0,2858,0,19,5.0
0,3013,9,14,4.0
0,2592,1,9,4.0
0,3386,5,12,4.0
0,644,5,6,4.0
0,1579,9,5,4.0
0,2750,5,1,4.0
0,1805,3,15,4.0
0,3859,7,11,4.0
0,719,7,2,4.0
0,2773,1,9,4.0
0,754,2,14,4.0
0,2625,4,5,4.0
0,3543,6,18,4.0
0,2775,2,14,4.0
0,840,10,18,4.0
0,3327,5,8,4.0
