clustering type,value
hdbscan min_samples=18 min_cluster_size=49,-0.061031295356948644
hdbscan min_samples=18 min_cluster_size=50,-0.061031295356948644
hdbscan min_samples=19 min_cluster_size=2,0.05403757737503182
hdbscan min_samples=19 min_cluster_size=3,0.21933218283237355
hdbscan min_samples=19 min_cluster_size=4,0.21933218283237355
hdbscan min_samples=19 min_cluster_size=5,0.21933218283237355
hdbscan min_samples=19 min_cluster_size=6,0.21933218283237355
hdbscan min_samples=19 min_cluster_size=7,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=8,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=9,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=10,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=11,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=12,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=13,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=14,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=15,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=16,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=17,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=18,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=19,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=20,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=21,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=22,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=23,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=24,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=25,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=26,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=27,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=28,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=29,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=30,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=31,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=32,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=33,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=34,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=35,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=36,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=37,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=38,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=39,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=40,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=41,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=42,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=43,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=44,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=45,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=46,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=47,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=48,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=49,-0.06515594956251217
hdbscan min_samples=19 min_cluster_size=50,-0.06515594956251217
hdbscan min_samples=20 min_cluster_size=2,0.05359996516436393
hdbscan min_samples=20 min_cluster_size=3,0.22192077846982117
hdbscan min_samples=20 min_cluster_size=4,0.22192077846982117
hdbscan min_samples=20 min_cluster_size=5,0.22192077846982117
hdbscan min_samples=20 min_cluster_size=6,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=7,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=8,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=9,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=10,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=11,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=12,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=13,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=14,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=15,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=16,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=17,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=18,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=19,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=20,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=21,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=22,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=23,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=24,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=25,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=26,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=27,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=28,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=29,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=30,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=31,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=32,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=33,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=34,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=35,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=36,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=37,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=38,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=39,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=40,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=41,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=42,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=43,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=44,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=45,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=46,-0.07191684807922565
hdbscan min_samples=20 min_cluster_size=47,-0.006539960183745722
hdbscan min_samples=20 min_cluster_size=48,-0.006539960183745722
hdbscan min_samples=20 min_cluster_size=49,0.008073369648012606
hdbscan min_samples=20 min_cluster_size=50,0.008073369648012606
hdbscan min_samples=21 min_cluster_size=2,0.22452235340406435
hdbscan min_samples=21 min_cluster_size=3,0.22452235340406435
hdbscan min_samples=21 min_cluster_size=4,0.22452235340406435
hdbscan min_samples=21 min_cluster_size=5,0.22452235340406435
hdbscan min_samples=21 min_cluster_size=6,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=7,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=8,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=9,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=10,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=11,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=12,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=13,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=14,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=15,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=16,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=17,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=18,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=19,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=20,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=21,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=22,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=23,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=24,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=25,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=26,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=27,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=28,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=29,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=30,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=31,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=32,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=33,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=34,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=35,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=36,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=37,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=38,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=39,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=40,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=41,-0.07540655579100389
hdbscan min_samples=21 min_cluster_size=42,-0.06606675930405996
hdbscan min_samples=21 min_cluster_size=43,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=44,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=45,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=46,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=47,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=48,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=49,0.008546615369361825
hdbscan min_samples=21 min_cluster_size=50,0.008546615369361825
hdbscan min_samples=22 min_cluster_size=2,0.22839472099093877
hdbscan min_samples=22 min_cluster_size=3,0.22839472099093877
hdbscan min_samples=22 min_cluster_size=4,-0.11444684934552035
hdbscan min_samples=22 min_cluster_size=5,-0.1108974401075946
hdbscan min_samples=22 min_cluster_size=6,-0.10575649284075792
hdbscan min_samples=22 min_cluster_size=7,-0.10575649284075792
hdbscan min_samples=22 min_cluster_size=8,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=9,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=10,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=11,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=12,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=13,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=14,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=15,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=16,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=17,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=18,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=19,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=20,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=21,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=22,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=23,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=24,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=25,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=26,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=27,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=28,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=29,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=30,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=31,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=32,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=33,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=34,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=35,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=36,-0.04740896505054573
hdbscan min_samples=22 min_cluster_size=37,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=38,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=39,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=40,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=41,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=42,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=43,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=44,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=45,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=46,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=47,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=48,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=49,-0.03738978599496955
hdbscan min_samples=22 min_cluster_size=50,-0.03738978599496955
hdbscan min_samples=23 min_cluster_size=2,0.10910690867970636
hdbscan min_samples=23 min_cluster_size=3,-0.01175169215335867
hdbscan min_samples=23 min_cluster_size=4,-0.11809505158589992
hdbscan min_samples=23 min_cluster_size=5,-0.11809505158589992
hdbscan min_samples=23 min_cluster_size=6,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=7,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=8,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=9,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=10,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=11,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=12,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=13,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=14,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=15,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=16,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=17,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=18,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=19,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=20,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=21,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=22,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=23,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=24,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=25,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=26,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=27,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=28,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=29,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=30,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=31,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=32,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=33,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=34,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=35,6.738958831997104e-05
hdbscan min_samples=23 min_cluster_size=36,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=37,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=38,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=39,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=40,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=41,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=42,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=43,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=44,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=45,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=46,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=47,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=48,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=49,0.014636322377469486
hdbscan min_samples=23 min_cluster_size=50,0.014636322377469486
hdbscan min_samples=24 min_cluster_size=2,0.12054533921383381
hdbscan min_samples=24 min_cluster_size=3,-0.1178709492576458
hdbscan min_samples=24 min_cluster_size=4,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=5,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=6,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=7,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=8,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=9,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=10,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=11,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=12,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=13,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=14,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=15,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=16,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=17,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=18,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=19,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=20,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=21,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=22,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=23,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=24,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=25,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=26,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=27,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=28,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=29,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=30,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=31,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=32,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=33,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=34,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=35,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=36,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=37,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=38,-0.053895001675221745
hdbscan min_samples=24 min_cluster_size=39,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=40,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=41,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=42,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=43,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=44,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=45,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=46,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=47,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=48,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=49,-0.04443181155536442
hdbscan min_samples=24 min_cluster_size=50,-0.04443181155536442
hdbscan min_samples=25 min_cluster_size=2,0.23100547086846984
hdbscan min_samples=25 min_cluster_size=3,-0.053677216901977375
hdbscan min_samples=25 min_cluster_size=4,-0.053677216901977375
hdbscan min_samples=25 min_cluster_size=5,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=6,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=7,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=8,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=9,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=10,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=11,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=12,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=13,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=14,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=15,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=16,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=17,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=18,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=19,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=20,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=21,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=22,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=23,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=24,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=25,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=26,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=27,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=28,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=29,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=30,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=31,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=32,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=33,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=34,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=35,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=36,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=37,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=38,-0.0475854385214109
hdbscan min_samples=25 min_cluster_size=39,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=40,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=41,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=42,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=43,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=44,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=45,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=46,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=47,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=48,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=49,-0.03880531566438133
hdbscan min_samples=25 min_cluster_size=50,-0.03880531566438133
hdbscan min_samples=26 min_cluster_size=2,-0.019367660012849716
hdbscan min_samples=26 min_cluster_size=3,-0.01947570099738153
hdbscan min_samples=26 min_cluster_size=4,-0.01947570099738153
hdbscan min_samples=26 min_cluster_size=5,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=6,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=7,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=8,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=9,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=10,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=11,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=12,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=13,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=14,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=15,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=16,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=17,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=18,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=19,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=20,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=21,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=22,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=23,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=24,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=25,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=26,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=27,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=28,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=29,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=30,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=31,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=32,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=33,-0.007014368461994739
hdbscan min_samples=26 min_cluster_size=34,0.006915847166304
hdbscan min_samples=26 min_cluster_size=35,0.006915847166304
hdbscan min_samples=26 min_cluster_size=36,0.006915847166304
hdbscan min_samples=26 min_cluster_size=37,0.006915847166304
hdbscan min_samples=26 min_cluster_size=38,0.006915847166304
hdbscan min_samples=26 min_cluster_size=39,0.006915847166304
hdbscan min_samples=26 min_cluster_size=40,0.006915847166304
hdbscan min_samples=26 min_cluster_size=41,0.006915847166304
hdbscan min_samples=26 min_cluster_size=42,0.006915847166304
hdbscan min_samples=26 min_cluster_size=43,0.006915847166304
hdbscan min_samples=26 min_cluster_size=44,0.006915847166304
hdbscan min_samples=26 min_cluster_size=45,0.006915847166304
hdbscan min_samples=26 min_cluster_size=46,0.006915847166304
hdbscan min_samples=26 min_cluster_size=47,0.006915847166304
hdbscan min_samples=26 min_cluster_size=48,0.006915847166304
hdbscan min_samples=26 min_cluster_size=49,0.006915847166304
hdbscan min_samples=26 min_cluster_size=50,0.006915847166304
hdbscan min_samples=27 min_cluster_size=2,0.1211611016935976
hdbscan min_samples=27 min_cluster_size=3,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=4,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=5,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=6,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=7,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=8,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=9,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=10,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=11,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=12,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=13,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=14,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=15,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=16,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=17,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=18,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=19,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=20,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=21,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=22,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=23,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=24,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=25,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=26,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=27,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=28,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=29,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=30,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=31,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=32,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=33,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=34,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=35,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=36,-0.05397158099960323
hdbscan min_samples=27 min_cluster_size=37,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=38,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=39,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=40,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=41,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=42,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=43,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=44,-0.04528250261473486
hdbscan min_samples=27 min_cluster_size=45,-0.04528250261473486
