track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
7H0pzEkQNBR8s3hgPbchal,0.318,0.569,182832,0.897,0,1,0.658,-3.208,1,0.155,150.043,4,0.506
6I33dDuSLdCWq6oGIAe6Zw,0.0908,0.737,220773,0.409,0,9,0.358,-15.217,1,0.413,168.961,4,0.582
2ctXQ21bZ7ZsCsWnbFIkAp,0.99,0.088,371000,0.123,0.869,0,0.0787,-21.381,1,0.0428,70.189,3,0.0342
7e4JOa2XlIfEcMDovGkh0z,0.483,0.617,244707,0.354,0,9,0.2,-9.965,1,0.0352,184.181,4,0.579
7GM7CgaIvzAOEyP0iOlk8T,0.000883,0.564,260093,0.873,0.00505,2,0.111,-6.102,1,0.0997,178.1,4,0.616
1fRKLXoF1dwLKtzZCZpVSN,0.00123,0.579,208095,0.721,0.000378,2,0.194,-5.754,1,0.0415,126.054,4,0.12
5mq4298VIqbvE4sEqzteEF,0.835,0.502,81467,0.202,0.853,0,0.077,-19.155,0,0.0578,186.654,4,0.305
0jAbBolC53vVe33ouZ7D4a,0.472,0.687,168267,0.612,0,7,0.0886,-6.329,1,0.0322,121.021,4,0.962
48mOMNLnlbok3W6anP7sTS,0.971,0.0697,176953,0.0936,0.84,3,0.09,-22.559,1,0.0459,76.302,4,0.0262
3pWkeI8n326Fg2nD5hfTHD,0.485,0.867,170699,0.774,0,2,0.0487,-5.16,1,0.054,124.995,4,0.899
2pyYAn3rtmcko8LJUWqy8A,5.94e-05,0.465,89441,0.979,0.111,4,0.0724,-3.047,0,0.0999,102.496,3,0.293
63LGAn2Jz3dxciWxGt0NCu,0.159,0.767,133733,0.835,3.48e-05,4,0.0499,-4.212,1,0.0654,160.043,4,0.962
6IQOUBGZxRPepRn5qqsgMf,0.599,0.695,247473,0.785,0,7,0.117,-6.086,0,0.0357,136.021,4,0.881
3by1RwAsoZ6nNoMOCy11LM,0.00106,0.346,179117,0.744,1.06e-06,2,0.0961,-5.622,1,0.0322,175.642,4,0.382
0DqtrUrETNaLhUNfUjrltF,0.305,0.727,111595,0.821,0,5,0.798,-8.491,1,0.04,168.047,4,0.963
2Q7YtzC4tH9td1NFJD68bv,2.43e-05,0.525,263428,0.83,0.301,11,0.173,-5.253,1,0.0688,127.013,4,0.712
6qrvOokNz0YFsdoI4SF3Iw,0.00277,0.776,204715,0.814,0.000308,2,0.067,-4.172,1,0.233,155.631,4,0.8
4ao0wSlFZ8DphzPMZROwQK,4.58e-06,0.504,258132,0.937,0.826,1,0.373,-7.839,0,0.0455,140.045,4,0.0657
1lWTeqSfmLmpJjcD3Sw54L,0.806,0.629,120413,0.521,0,4,0.964,-8.331,1,0.0279,89.97,4,0.641
1QsILO369FaBdl6V9YNFGl,0.00752,0.697,225867,0.676,0,7,0.0898,-3.51,0,0.0395,136.01,4,0.372
7vvmU5ayTrVWiNVxiwHLQI,0.795,0.711,164308,0.465,0.0115,11,0.213,-10.275,0,0.0331,121.016,4,0.534
6UcRsWC5XcXNn2Nhhv9tYz,0.607,0.768,139059,0.405,0.857,9,0.0917,-9.068,0,0.0716,170.039,4,0.22
3KmNFfvM2EyGdNPwDDJCp7,4.1e-05,0.38,301360,0.727,0.186,8,0.0949,-7.397,1,0.0376,165.85,4,0.115
2DsOWteOdtPYtJP27gu40J,0.888,0.373,453373,0.361,0.885,6,0.189,-16.557,1,0.0432,139.195,4,0.0448
4GQBmPcoQ6vOy9CLPwY9c1,0.012,0.739,291933,0.789,0,0,0.694,-10.711,0,0.109,111.872,4,0.733
2SffoA9Y350Fudly6X9kTt,0.691,0.362,241000,0.484,0,2,0.136,-6.527,1,0.0305,138.952,4,0.215
23KadF7AQu9pVkBXz1gq25,0.767,0.186,122723,0.108,0.93,5,0.122,-30.663,1,0.0476,83.199,3,0.154
6UIo6YbaXihIZ72MWUpcGb,0.0023,0.635,239240,0.688,1.07e-05,11,0.507,-6.136,0,0.0346,107.989,4,0.389
77vPVSRzIzbyNTC50oCSmR,0.287,0.703,241613,0.83,0,1,0.0964,-5.175,1,0.0816,108.98,4,0.683
4hNYxfNtZPAuOVhrEeJKuf,0.676,0.62,85547,0.316,0,2,0.197,-20.458,0,0.631,84.674,4,0.746
24pJL3LEPj3M6gciuQwFlU,0.776,0.449,327480,0.443,1.37e-05,2,0.341,-8.386,1,0.035,69.79,4,0.227
3e2xoUBzO79Pk99WwhpnFT,0.0142,0.496,33427,0.633,0.372,1,0.269,-15.427,1,0.0959,99.066,1,0.46
2UNnDZyGFXrWSwSxDtmVEA,0.00212,0.438,324641,0.498,0.00785,10,0.0827,-8.681,1,0.0353,138.072,4,0.0561
4v2kCQzxGNvKtioKdg5DvT,0.871,0.264,433933,0.236,0.788,3,0.0984,-23.239,0,0.0497,138.878,3,0.196
1GuvP2zN3hTMTaf991GVc0,0.503,0.724,268560,0.564,2.49e-05,4,0.203,-6.881,1,0.0308,125.988,4,0.529
541hgOF71B92Jpg4IU6kyx,0.649,0.621,278333,0.615,0,9,0.0891,-6.596,1,0.032,102.954,4,0.179
1L6yEgyroIBQ5dpJRyDs13,0.0915,0.237,331049,0.562,0.815,3,0.121,-11.456,0,0.0285,89.009,3,0.14
29jgGuRFQajEQfphbDQWJZ,0.373,0.551,200552,0.249,0,5,0.137,-12.054,1,0.0282,112.031,4,0.109
2jhZ3cnnggRI0lj6L5obmj,0.659,0.411,330653,0.328,0.000446,4,0.353,-9.602,0,0.0284,129.441,4,0.529
4NexTaCZZ7Ehnf03A6SVjt,0.158,0.8,140012,0.66,0.02,0,0.14,-4.903,1,0.158,117.923,4,0.634
5HfIHltHzu31DBzxJwoVQg,0.971,0.155,147563,0.00714,0.87,0,0.116,-36.868,1,0.0555,142.061,3,0.038
76FMRj3GPOuaM1qUFfAngr,0.0166,0.757,294000,0.392,0.371,2,0.357,-15.444,1,0.22,179.889,4,0.0357
54XrOdhUS2311wIt9m0OlD,0.896,0.395,287312,0.148,0,3,0.114,-11.016,1,0.03,142.691,4,0.4
5avw06usmFkFrPjX8NxC40,0.613,0.173,213578,0.803,0.00191,9,0.195,-10.071,0,0.144,75.564,3,0.0887
5PJKQyW9YWloDq5U1G5Xll,0.917,0.715,49907,0.13,0.893,0,0.0993,-17.072,1,0.114,53.862,3,0.345
7rYdfR1PHguFvfYUIs0ehf,0.221,0.617,282016,0.324,3.04e-05,1,0.118,-11.804,1,0.0394,139.955,4,0.352
3dwDBE5AMcHLxemIAEp2xb,0.000695,0.788,509091,0.915,0.839,7,0.0962,-4.904,1,0.0431,132.005,4,0.0934
4Vo4decgmNGWUfQMIBSCX0,0.00228,0.742,316200,0.924,0.7,7,0.18,-6.351,1,0.043,125.988,4,0.69
6AyXbkn4cwrErFIMbRBRDs,7.13e-06,0.559,244400,0.931,0.849,1,0.179,-8.627,1,0.0462,127.827,4,0.49
7GT8eex9MR0kW80XSMYlYg,0.027,0.362,339994,0.728,0,0,0.0681,-8.105,1,0.046,163.941,4,0.0557
24wY718Bi9zk8CYRuVcLOe,0.221,0.778,192000,0.684,0,4,0.0912,-5.736,0,0.121,119.943,5,0.422
5RxQXT2lDilBJ5igpKCBB1,0.284,0.725,200449,0.68,0.0105,7,0.171,-7.345,1,0.0503,175.897,4,0.679
0t3m8rwQ9kuxpmt109Mxxk,0.891,0.497,85867,0.102,0.75,7,0.0947,-23.235,1,0.0536,127.724,4,0.12
2u8JiiZ4MxCmxbiYPz5iqc,0.0152,0.5,281280,0.929,0.00707,2,0.136,-6.495,1,0.113,128.723,4,0.277
6ufA631ynBATU4WTzhTqjG,0.459,0.662,240964,0.869,0,0,0.979,-7.358,1,0.23,101.936,4,0.615
65m32U7ya28Uns99G6B3Oe,0.00159,0.788,453120,0.625,0.904,1,0.299,-6.428,1,0.0376,125.013,4,0.44
2UKLCkE4HWN7OD6PacERKP,0.0434,0.484,378205,0.934,0.695,9,0.204,-6.057,1,0.0781,130.034,4,0.0599
6A9HOpSIs3ojvFULqGyLdt,4.81e-05,0.13,414237,0.961,0.881,5,0.707,-8.269,0,0.127,145.095,4,0.0349
3Ye7vnZdrO2Gq5IyyH3cOp,0.0031,0.608,188264,0.845,0.000133,2,0.0904,-4.463,1,0.0522,144.959,4,0.508
7zcuGv5rkuxFuKeDK6jNoJ,0.219,0.482,248760,0.624,0,0,0.119,-7.243,1,0.0325,156.149,4,0.665
5gRBGejygYRCOB1Iz7J4Zo,0.583,0.592,200040,0.616,0,2,0.352,-7.404,1,0.0259,104.0,3,0.635
2ONHEOr54ufBjIkBYG9Z5T,0.0354,0.396,124547,0.728,6.64e-06,0,0.3,-7.819,1,0.109,180.265,3,0.921
6POwzpncp2Rn2M7n8sPTGW,0.259,0.887,260769,0.42,7.46e-06,4,0.101,-11.553,0,0.0862,130.026,4,0.093
4P3f1NsDOD7lBAlIBmUZwQ,0.00134,0.872,440935,0.459,0.724,4,0.0918,-11.909,1,0.0513,122.001,4,0.521
6vZbV6PqbiXrWfOomppHM1,0.0863,0.688,290693,0.553,0.713,1,0.377,-14.319,1,0.0695,127.935,4,0.801
0gdt4Gs2hRmOm7kbKXhXVj,0.000689,0.703,209891,0.981,0.439,6,0.0832,-5.76,1,0.187,141.007,4,0.109
7qIM4nPTf76IB9KfnjL1Ss,0.102,0.808,390960,0.664,0.914,10,0.0671,-6.004,0,0.0883,133.966,4,0.215
3Oo2WDdDzzFvbQiF9ER1HU,0.64,0.616,210859,0.698,1.07e-05,9,0.35,-7.659,1,0.0316,115.05,4,0.61
4VmhnxjttXauthEIexNp49,1.89e-05,0.245,338604,0.971,0.792,4,0.162,-5.101,0,0.261,160.313,4,0.308
24LQNvRzHvO1hVve07K2jj,0.965,0.581,256667,0.159,0.00016,9,0.349,-16.91,1,0.0346,143.92,3,0.447
52FUEtXzvdKlo3j1hWUNx9,0.0401,0.604,253573,0.688,0,5,0.126,-14.664,1,0.0646,150.537,4,0.507
4W42uTkqyIdNrhxHcmomnx,0.475,0.651,251347,0.515,2.11e-06,2,0.122,-9.237,1,0.0366,157.174,4,0.895
55kDJdv7pymmG4URJlVTYR,0.102,0.736,453507,0.401,0.293,7,0.0938,-11.285,1,0.0476,100.008,4,0.0543
759kADDG6OpFSVGoI35OCa,0.184,0.602,138071,0.777,0,9,0.234,-5.801,0,0.117,104.85,4,0.83
2a4p8EFAMFyuNitdEG6Lur,0.989,0.172,194000,0.0645,0.00256,4,0.131,-29.127,0,0.0472,74.581,5,0.101
4gKP2IxqVGArV1EYJHAoIN,0.175,0.519,185887,0.889,6.62e-06,2,0.228,-3.866,1,0.0323,152.037,4,0.758
0oHfnxtYX5SJg41kkubnPC,0.000225,0.526,261606,0.979,0,11,0.289,-3.174,0,0.0575,131.982,4,0.621
3IXfEh7L4Y2ZGSnxqbzIB6,0.674,0.685,261951,0.811,0.919,6,0.122,-5.319,0,0.0422,122.915,4,0.953
1BwNKyXybHk7UCpiJAdBMR,0.797,0.428,65067,0.0561,0,11,0.332,-19.808,1,0.0492,93.852,4,0.31
0vnh0D3xtxMMuG0VO8kr2p,0.354,0.783,195123,0.632,0.526,1,0.0792,-10.869,1,0.27,130.105,4,0.579
6RNypYZTcpgYIsLNazd1qW,0.00603,0.459,405307,0.76,1.78e-05,2,0.0669,-7.419,1,0.0414,146.064,4,0.0587
05e9FVcmO2u6ZWCZvbVZKd,0.721,0.571,267987,0.436,0,7,0.148,-8.553,1,0.0317,133.765,3,0.338
4vLSO7Eb2ye1co0IObd0yY,0.685,0.358,400573,0.555,0,7,0.141,-7.033,1,0.0407,124.424,4,0.277
6TyyGSk69X8S922AF5L4qE,0.0457,0.405,225506,0.617,0,4,0.201,-6.413,1,0.0326,73.972,4,0.588
4UNI7NvY0ti3jJikm4f4ld,0.95,0.72,180197,0.422,0.807,3,0.0751,-14.467,1,0.0487,151.982,4,0.0392
6HPPUxZc4tiDpLwJvu1u8C,0.000321,0.174,60108,0.72,0.866,3,0.51,-3.623,0,0.0535,69.542,4,0.196
5LLjI8AulYMCDITXZcicAe,0.111,0.319,65599,0.967,0.903,6,0.401,-4.469,0,0.0555,150.058,4,0.196
5lWUeSYO61UYgNlFlqcwYl,0.0214,0.703,182439,0.837,4.45e-05,8,0.104,-3.606,1,0.0395,124.953,4,0.356
3KbKry2TY2FjT8NMJPWvzm,0.902,0.69,230769,0.32,0.00937,4,0.348,-12.207,1,0.0996,129.988,4,0.548
2OK4EHt6Zm7L44ykpiEm5N,0.0188,0.654,236713,0.788,4.13e-05,11,0.311,-4.748,0,0.031,96.981,4,0.853
3SU8vSoDShZUMiBImbPjss,0.0167,0.64,525125,0.598,0.867,10,0.111,-10.31,0,0.0367,127.002,4,0.15
06aqptFP9n0y4pPTQOEWKr,0.794,0.705,157219,0.0715,0,0,0.777,-23.231,1,0.642,115.326,4,0.713
2O252lbbCXfgM4xkhLrWD9,4.35e-06,0.341,104493,0.976,0.0125,2,0.141,-5.634,1,0.0716,105.38,4,0.399
25INV7gnl2B502qCvxrluh,0.0596,0.669,170040,0.979,0.898,10,0.0861,-7.218,0,0.0361,128.398,4,0.827
1n7n1KHatFjAH6vG6Vq4Jl,0.000487,0.497,184832,0.905,0.147,10,0.287,-2.313,1,0.115,170.134,4,0.598
7Lcp4QlpR3RDngYejm4fmS,0.815,0.406,208539,0.336,5.26e-06,1,0.0888,-12.011,1,0.0345,149.354,3,0.327
3NWNLfqhsKToB2SHIFb3pG,0.00216,0.828,388150,0.694,0.877,8,0.0497,-11.309,0,0.0413,125.001,4,0.237
6SqMItUwt1VjzjsuA8Sq5P,0.000468,0.512,274286,0.948,0.892,7,0.19,-3.494,1,0.0498,105.009,4,0.3
038PaU9vPDq2itJcSQrawe,0.887,0.464,498707,0.306,0.867,7,0.157,-11.667,0,0.0262,133.982,4,0.115
1iuljeYz6ZG3GTJOZZkoer,0.00116,0.746,173893,0.764,8.19e-06,0,0.0867,-5.066,0,0.0423,137.98,4,0.518
4QCn5XWZBzLHAzCxiBkBdB,0.419,0.812,185359,0.666,0.103,0,0.236,-6.878,1,0.131,79.968,4,0.795
1DTljJvfLMNDhbUgy3Jbmt,0.953,0.677,368547,0.684,0.884,10,0.0885,-12.91,0,0.0504,92.185,4,0.948
16zwNbhZcwf0zO9QOfBcwC,0.00546,0.767,272000,0.678,0.000486,11,0.193,-8.621,0,0.295,90.037,4,0.702
5yJYTZ1Y5bnM0DpvMj6Qxt,0.393,0.539,225881,0.578,0.25,4,0.165,-12.465,1,0.0302,101.55,4,0.704
5UAGQJmL7Rn4gn7wlkMyqS,0.284,0.598,206053,0.538,0,7,0.127,-6.712,1,0.0373,135.889,4,0.157
1ogrLH3HZSgdI4Jq7dti1l,0.609,0.723,180611,0.793,0,4,0.0984,-1.727,0,0.0305,126.925,4,0.478
39L12IPCg7eAvMkMJ6BshQ,0.226,0.633,194973,0.446,0,3,0.0651,-6.185,1,0.0305,115.866,3,0.488
0gtYEG8H82KnLUUNoIMdbf,0.00415,0.54,235416,0.577,0.62,7,0.152,-9.545,0,0.0268,94.988,4,0.164
476aDnrdzh6DQ2Xa4KSSwX,0.222,0.494,266194,0.672,0,6,0.15,-4.513,1,0.0434,131.868,4,0.237
0eSD0AIgFS8WfGgwr9T1DP,0.238,0.672,209227,0.499,1.51e-06,3,0.108,-11.181,0,0.0304,125.567,4,0.885
7rHkXsc6Tl2Qu0IdQyx0oj,0.827,0.505,195000,0.382,0.103,4,0.0963,-9.908,0,0.0449,79.973,4,0.0652
21pfC9RXOdcwxeaxkHPoAL,0.704,0.575,293400,0.485,0,2,0.074,-9.172,1,0.036,162.134,4,0.758
3gyYXpRajPWHM1k7wl7i0H,1.93e-05,0.467,316667,0.862,0.857,11,0.15,-6.737,0,0.0355,138.115,4,0.24
1moFkZDqcjQNeXtyoanLHv,0.00897,0.612,183519,0.963,0.00378,5,0.294,-3.912,0,0.0531,138.009,4,0.179
3R24hJQ88Zo6gWYNHFqDdn,0.647,0.427,130347,0.471,0.384,0,0.538,-9.88,0,0.0426,183.74,4,0.925
5sSrK9FXfWbL5qwbMASHeb,9.87e-05,0.468,186527,0.98,1.45e-05,1,0.305,-4.086,1,0.171,95.953,4,0.339
61rTqYnlQ9sstIpuJc0G6s,0.932,0.383,183000,0.454,0.777,2,0.11,-22.056,1,0.081,118.984,3,0.0593
7GNXJk9IozEK1Z2xegyNzn,0.671,0.433,255413,0.459,2.24e-06,10,0.196,-8.201,0,0.0326,140.547,3,0.378
2KTPD2JSyTxeAy4H3LVp03,0.87,0.605,366720,0.41,0.906,11,0.208,-16.195,1,0.0297,152.02,4,0.434
5pptzEI1LJFtNrhFDH8Vet,0.288,0.77,237919,0.584,0,4,0.0926,-5.837,0,0.102,114.96,4,0.669
0858v6u1WpCkwHvRHf6vj5,0.0774,0.489,184640,0.968,0,0,0.635,-5.168,0,0.103,178.081,4,0.658
5POo0zRDYRZhU0SMs49Rfo,0.136,0.525,304600,0.683,0,9,0.0904,-6.509,1,0.0304,124.982,4,0.746
0aS2KtZUK3AHnaDvJSMsIw,0.198,0.699,233213,0.719,0,0,0.0826,-5.634,0,0.0286,93.999,4,0.652
2BPrkxZ7JBCwTzyGyJyNaQ,0.0142,0.771,266987,0.735,0.763,9,0.319,-7.033,1,0.0376,107.975,4,0.95
2pszqheZOxlZs9cpJItBDL,0.729,0.619,250120,0.32,0.00265,7,0.105,-12.581,1,0.0264,108.839,4,0.233
6SQsVv2gJLP64Wvua1ohM8,0.729,0.0844,590177,0.199,0.995,1,0.231,-17.511,1,0.445,87.404,3,1e-05
1AkJ0KWEvJaziCj9XIdt1v,0.504,0.721,184832,0.777,0.85,4,0.128,-5.589,0,0.0362,114.014,4,0.782
3d1vkTDovS4rR9rQAUmX7C,0.179,0.441,220822,0.924,0,9,0.673,-4.06,1,0.185,161.59,4,0.602
5sN2QKdhiOKaZX9HV5P4si,0.678,0.614,161773,0.272,0,0,0.0883,-16.646,1,0.0372,134.979,4,0.663
0TVrlU8El0K6U1pC2LOt09,0.622,0.48,259588,0.358,2.12e-05,0,0.107,-9.565,1,0.0282,149.945,4,0.142
7ePbyDzaMiXkQujeZkxDIa,3.24e-05,0.352,208000,0.985,0.608,4,0.608,-5.365,1,0.184,115.019,4,0.0684
4WA1eVjO1xS603EZrXqkAW,0.137,0.629,269000,0.487,0.9,11,0.0849,-16.156,0,0.0467,74.973,4,0.559
2mNugadSiU49kC0YlhSkyX,0.00092,0.718,489520,0.908,0.892,1,0.114,-10.216,1,0.044,131.903,4,0.717
3miK9jRBLWxcmzGwSnLtk3,0.708,0.548,269000,0.417,0.662,1,0.0732,-13.465,1,0.038,112.985,3,0.134
7AQLbnuuyPzy22MOEmeetH,0.898,0.325,261813,0.213,0.0541,10,0.0909,-17.136,0,0.04,181.1,3,0.326
021HX1LUHVepJZhtAUYHnZ,3.3e-06,0.282,166427,0.997,0.664,6,0.052,-4.833,1,0.0774,177.114,4,0.615
47SFkpg8aBCivqIH05dyoP,0.00389,0.635,221354,0.402,0,6,0.33,-12.091,0,0.0672,90.009,4,0.356
1llB9MDgXKQyCt8VS8bFuc,0.434,0.412,319744,0.345,1.14e-05,2,0.36,-9.411,1,0.0281,139.951,3,0.101
3utBUqVxYMlm9p6nYh0eus,0.00237,0.607,262520,0.951,0,1,0.288,-5.182,1,0.171,136.511,4,0.439
15h9quQgltWsgYsdqSyPNb,0.71,0.701,278959,0.804,0,10,0.0877,-5.743,0,0.0379,159.979,4,0.963
2cRJ29cz59xJlz7Teh7kbm,0.691,0.648,126359,0.588,0.88,7,0.693,-11.268,1,0.0375,80.013,4,0.292
2bPGTMB5sFfFYQ2YvSmup0,5.54e-05,0.521,322340,0.895,0.349,7,0.0985,-5.242,1,0.0442,120.117,4,0.237
1XhhBtMKmNGM4yfgMZQVxf,0.918,0.195,131667,0.0118,0.887,1,0.114,-36.005,1,0.0384,71.44,1,0.0329
6QG28i3telpJqlbdAi9Sbw,0.000243,0.482,422693,0.949,0.000882,1,0.0692,-4.914,0,0.0742,129.815,4,0.254
54GT5QOMYtOQUhHVkrDtOX,0.817,0.76,172259,0.199,0.926,10,0.108,-16.719,1,0.0706,90.02,4,0.287
43qTp2R6KRiERRDFpsqHMa,0.0109,0.532,155787,0.564,0.019,1,0.101,-8.489,0,0.174,142.63,4,0.818
5QW8Em9liiCdAAVk1G0byr,0.968,0.0709,500088,0.127,0.868,5,0.0759,-19.177,1,0.0433,76.002,3,0.0346
2UNXhR8Vl1EQxoMola5TDX,0.385,0.369,199742,0.615,0.00647,3,0.337,-6.394,1,0.058,77.566,4,0.195
5qmcmsvZH57WxzGZmdVlTb,0.0809,0.652,256705,0.915,5.8e-06,2,0.374,-6.105,1,0.0392,90.995,4,0.914
0TtJKWTueUUhFHBzcszuiY,0.0754,0.709,424187,0.81,0.895,6,0.107,-9.28,0,0.0594,124.0,4,0.0394
0VEyOWSkQ0yiYJiMxzAkS8,0.0021,0.513,202187,0.935,0.0765,11,0.162,-2.608,0,0.0425,115.047,4,0.606
1JAqy8JxzsmMRq5jD2Oi49,0.00408,0.72,221775,0.781,0.807,10,0.308,-2.647,0,0.0609,125.005,4,0.307
7HtWjBKThgsmg8tlDQmHVS,3.91e-05,0.293,233280,0.968,1.51e-06,7,0.366,-4.714,1,0.111,110.018,4,0.119
2R64H66ZstQ4d59A4FFsby,0.000992,0.314,234622,0.755,3.62e-05,6,0.0939,-6.2,0,0.0442,149.995,4,0.57
4SWOOyG7mt9pRh7qMdCnaE,0.0629,0.456,195440,0.706,0,4,0.33,-6.391,0,0.119,100.049,4,0.504
1DvOBkwphoEQF8TNUrHbF8,0.00308,0.78,443587,0.734,0.317,11,0.0968,-11.505,0,0.0584,136.026,4,0.787
0oHEiGSJjfLROTq55TEoFl,0.0123,0.617,198400,0.982,0.101,9,0.734,-2.017,1,0.0942,150.023,4,0.432
36UezDWWiBQBcDAbrxdTK9,0.818,0.5,80173,0.166,0.834,11,0.262,-18.129,0,0.0438,82.04,4,0.251
1XbppT0fFd3uiu4hqfD9ic,0.0775,0.443,216387,0.838,0,7,0.349,-3.295,1,0.0532,158.072,4,0.536
1G9MmoUjo5nC5lB7paaG0l,0.454,0.53,267427,0.886,0,2,0.041,-2.715,1,0.0579,148.081,4,0.814
0rRiqKn96pTPGn2HgO2zaG,0.0139,0.5,225133,0.868,0.00029,4,0.16,-6.031,0,0.0592,100.01,4,0.195
6j7Qzki3m5224s40fxZ8BQ,0.0112,0.573,377288,0.524,0.952,3,0.068,-18.24,1,0.037,99.241,4,0.0629
5wNpnKRUxbPoIpDXFZ5NkU,0.356,0.8,277279,0.634,0.000605,1,0.0733,-5.895,0,0.132,100.001,4,0.46
3qzgGSGtGAcXGZJ7UG68hr,0.0435,0.572,177467,0.567,0.129,11,0.0966,-12.398,0,0.0388,81.917,4,0.768
1Lt6kzU3XRUvhtBmcrekgk,5.88e-05,0.778,247032,0.714,0.924,11,0.0625,-9.542,0,0.0546,124.411,4,0.7
5cjZzR5YxP3ZhPjft1u9YY,0.0995,0.608,174311,0.788,0,8,0.207,-4.413,1,0.375,130.878,5,0.676
6G9xy8E3BAQTS2XRtKoYMS,0.0206,0.606,294027,0.977,0.5,1,0.179,-3.642,1,0.06,109.41,4,0.809
19kfGj8ZTjo9JCMaqdQrQF,0.000635,0.74,262014,0.84,0.896,2,0.113,-9.41,1,0.0523,121.996,4,0.235
1gTfshuBo7RRabcq5As4sM,0.0101,0.803,408000,0.656,0.749,0,0.0307,-11.226,1,0.0735,124.008,4,0.456
0Jm4j3Y3TkItnDzsg45I66,0.061,0.427,154413,0.736,0,5,0.117,-7.452,1,0.18,177.977,4,0.683
6Ban3mboqGeIUAFnuyZZNM,0.00316,0.329,270413,0.954,0.338,4,0.52,-1.737,1,0.0706,170.064,4,0.589
2axUpfRiluw1Ou3FLZ1psA,0.429,0.636,261345,0.972,5.29e-05,6,0.101,-1.808,1,0.228,95.009,4,0.807
3dC3qhF7T9fsfBpLVeZqcf,0.614,0.311,462661,0.437,0.693,11,0.309,-13.102,1,0.0311,95.406,4,0.401
3982hLjimRRPGIfInxlzyh,0.934,0.162,163909,0.172,0.845,2,0.1,-22.401,1,0.0585,89.49,3,0.115
30UecYdBvtbBusYnHqXtEJ,0.000345,0.785,236160,0.734,0.821,5,0.093,-8.808,0,0.0477,125.035,4,0.421
3tEKDTMhRzsvzTE7uv0QEN,0.706,0.394,304760,0.423,0.828,8,0.093,-13.33,1,0.0472,112.494,3,0.0377
0XMQuzgUJu7AjruBHzTg4Z,0.208,0.7,215020,0.487,0,11,0.11,-5.437,0,0.0486,143.964,4,0.363
72HdutlIHBZJ7WT1xVAAZT,0.365,0.484,482586,0.898,0,0,0.091,-4.132,1,0.164,91.975,4,0.68
7jnXdzK4JqndKXTUibUjXx,0.958,0.429,180707,0.307,0.949,0,0.156,-18.703,1,0.0404,120.416,4,0.351
1Xs8qLgBD1IeblneE69YsV,0.981,0.196,151523,0.0464,0.977,6,0.116,-29.211,1,0.0414,71.031,4,0.0385
24HOrMOXoDhw0s4uJVTmij,0.376,0.848,137692,0.172,0.887,10,0.1,-14.028,0,0.147,156.229,4,0.569
4dw1l0ZLN9EEkmCLB8hZuH,0.509,0.662,208692,0.368,0.000233,8,0.121,-6.491,1,0.16,185.874,4,0.497
0ZVa9tiCzfciYhfsu0Kf1C,0.122,0.755,360440,0.807,0.838,10,0.169,-9.043,0,0.0667,120.005,4,0.716
0pyjqTGLsrg1r6m5YR4tuq,0.0167,0.651,437648,0.744,0.621,7,0.115,-7.441,0,0.0314,119.995,4,0.0372
0DWx8a1qwJBUWRRscNJNGl,1.86e-05,0.312,288320,0.873,0.569,11,0.346,-6.064,0,0.0561,184.816,4,0.179
1BL9V4Mrt3MgT2g1dMDch5,0.617,0.562,242736,0.532,0.000395,7,0.133,-10.82,1,0.033,93.402,4,0.66
36RUXg3A6mjjpBLl3sPFb5,0.267,0.615,166500,0.314,0.549,2,0.17,-14.148,1,0.0651,144.069,4,0.238
3WzMoaDZ2DjMPj0mllryuZ,0.469,0.64,207125,0.664,0,0,0.441,-5.298,1,0.0354,97.048,4,0.603
2AwYywTNbeiWqQcLqt8UwP,0.303,0.328,242440,0.32,0,5,0.259,-10.292,1,0.0378,147.99,4,0.2
2OJ1kiqeRuiNnVJ9K5uS3K,0.0681,0.707,194427,0.887,8.71e-06,5,0.726,-5.613,0,0.0378,122.165,4,0.79
3kKrM86UGhyXZw92BFuqX8,0.0331,0.509,279800,0.632,1e-05,2,0.179,-7.726,1,0.0272,134.923,4,0.425
7F92rki4H1RZ68OrOZQy4u,0.168,0.783,273667,0.584,0,4,0.114,-7.354,0,0.0332,129.993,4,0.542
07WWwzmVHoEMgcbuDo8P0N,0.633,0.905,165378,0.397,1.05e-05,6,0.11,-12.199,0,0.154,119.041,4,0.383
0Zfh4uDmJz3D44Qy9nYMqu,0.00155,0.657,267744,0.708,0.763,11,0.215,-7.69,1,0.0564,113.939,4,0.201
5m02mO02ibGgwRdlLwgiCE,0.0304,0.73,130667,0.795,0.821,1,0.0891,-8.948,1,0.0605,90.015,4,0.487
5pYah9TjBW9s1xjYgG9XRT,0.536,0.156,449000,0.237,0.852,9,0.0839,-23.704,0,0.0456,108.621,4,0.0494
3RCx7kqO8pM7Xs68IRjYgT,0.00111,0.606,224120,0.944,0.15,7,0.416,-8.333,1,0.0398,136.025,4,0.666
6kMgqDiWZdbMGcxTtQ5OJv,0.681,0.622,196747,0.474,7.88e-06,9,0.0863,-8.56,0,0.0305,122.664,4,0.452
0qPQBBWJdESIBv0S5CS3to,0.906,0.728,139481,0.234,0.955,7,0.0687,-22.589,1,0.0464,154.013,4,0.336
